Customer ID,Country,State,City,Zip Code,Gender,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Paperless Billing,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,CustomerID,Age,Under 30,Married,Number of Dependents,ID,Population,Quarter,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Device Protection Plan,Premium Tech Support,Streaming Music,Unlimited Data,Monthly Charge,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Category,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E
1051-GEJLJ,United States,California,San Gregorio,94074,0,0,0,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.5,27.55,No,0,0.7263157894736842,0.6299755392483877,Not Churned,1051-GEJLJ,19,Yes,No,0,909,291,Q3,0,0.0140845070422535,0.5435087017403482,0.0,No,No,No,No,0.0124378109452736,0.0,0,54.34,0.0050618917241875,5,Joined,Not Applicable,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
5285-MVEHD,United States,California,Sunnyvale,94087,0,1,0,56,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,1,105.6,6068.65,No,0,0.2,0.4876584389593062,Not Churned,5285-MVEHD,35,No,Yes,0,912,"50,070",Q3,1,0.7746478873239437,0.6821364272854572,0.1529411764705882,Yes,No,Yes,Yes,0.8691542288557214,0.0,0,1909.6,0.66540419033984,4,Stayed,Not Applicable,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
0379-DJQHR,United States,California,Sunnyvale,94089,1,1,0,67,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,0,81.35,5398.6,No,0,0.4842105263157895,0.4927729597509451,Not Churned,4512-ZUIYL,60,No,Yes,0,913,"16,985",Q3,1,0.9295774647887324,0.9051810362072414,0.2117647058823529,Yes,No,Yes,Yes,0.6278606965174128,0.0,0,3031.75,0.7032115792132116,3,Stayed,Not Applicable,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
5543-QDCRY,United States,California,San Francisco,94103,1,0,0,4,Yes,No,DSL,No,No,No,No,Yes,No,1,56.4,234.85,No,0,0.46315789473684205,0.7429397376028462,Not Churned,5543-QDCRY,38,No,No,0,915,"23,036",Q3,0,0.0422535211267605,0.4152830566113223,0.3529411764705882,No,No,No,Yes,0.3796019900497512,0.0,0,83.04,0.0247976664955117,4,Stayed,Not Applicable,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0297-RBCSG,United States,California,San Francisco,94104,1,0,0,19,Yes,No,DSL,No,Yes,No,Yes,No,Yes,1,65.35,1231.85,No,0,0.35789473684210527,0.010673782521681108,Not Churned,2034-CGRHZ,61,No,No,0,916,384,Q3,0,0.2535211267605634,0.8359671934386878,0.0705882352941176,No,Yes,Yes,No,0.4686567164179104,0.0,60,794.01,0.1726462161669446,4,Stayed,Not Applicable,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
4694-PHWFW,United States,California,San Francisco,94105,0,0,1,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.95,170.9,No,0,0.3684210526315789,0.870802757393818,Not Churned,8178-EYZUO,26,Yes,No,3,917,"2,066",Q3,0,0.0985915492957746,0.9175835167033408,0.0,No,No,No,No,0.0169154228855721,0.0,0,366.96,0.0431929138533431,4,Stayed,Not Applicable,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0835-JKADZ,United States,California,San Francisco,94107,0,0,0,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,1,111.25,7984.15,No,0,0.5157894736842106,0.524349566377585,Not Churned,3683-QKIUE,29,Yes,No,0,918,"17,372",Q3,0,0.9859154929577464,0.8385677135427086,0.6235294117647059,Yes,Yes,Yes,Yes,0.925373134328358,0.0,0,2976.32,0.9147958099946646,4,Stayed,Not Applicable,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
7508-SMHXL,United States,California,San Francisco,94109,0,0,0,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,0,89.0,1288.3,No,0,0.7578947368421052,0.5445852790749388,Not Churned,5130-IEKQT,72,No,No,0,920,"56,330",Q3,0,0.1971830985915492,0.0334066813362672,0.2470588235294117,No,No,No,Yes,0.7039800995024875,45.69,0,25.05,0.1042232885487348,4,Stayed,Not Applicable,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
3865-YIOTT,United States,California,San Francisco,94110,1,1,1,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,1,106.1,7848.5,No,0,0.7052631578947368,0.9517456081832332,Not Churned,3230-WYKIR,40,No,Yes,1,921,"74,641",Q3,1,1.0,0.2334466893378675,0.3058823529411765,Yes,No,Yes,Yes,0.8741293532338307,0.0,0,840.24,0.724819743802883,3,Stayed,Not Applicable,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
5993-BQHEA,United States,California,San Francisco,94111,1,0,0,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.05,267,No,0,0.6000000000000001,0.4480764954414053,Not Churned,5993-BQHEA,42,No,No,0,922,"3,337",Q3,0,0.1549295774647887,0.3318663732746549,0.0,No,No,No,No,0.017910447761194,0.0,0,199.08,0.0371902277809462,3,Stayed,Not Applicable,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
6024-RUGGH,United States,California,San Francisco,94112,1,1,1,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,25.2,1798.9,No,0,0.6000000000000001,0.9997776295307983,Not Churned,0568-ONFPC,22,Yes,Yes,2,923,"73,117",Q3,1,1.0,0.5613122624524906,0.0,No,No,No,No,0.0691542288557213,0.0,0,2020.32,0.3176004642924641,3,Stayed,Not Applicable,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
3956-CJUST,United States,California,San Francisco,94115,0,0,0,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,1,75.4,1643.55,No,0,0.46315789473684205,0.10851678897042477,Not Churned,4550-EVXNY,67,No,No,0,925,"33,122",Q3,0,0.3098591549295775,0.3524704940988198,0.2941176470588235,No,No,No,No,0.5686567164179105,0.0,80,405.26,0.176237959922997,4,Stayed,Not Applicable,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4079-WWQQQ,United States,California,San Francisco,94116,1,0,0,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,1,65.55,4807.45,No,0,0.2,0.5032243718034244,Not Churned,4079-WWQQQ,45,No,No,0,926,"42,959",Q3,0,1.0,0.0,0.1176470588235294,Yes,Yes,Yes,Yes,0.4706467661691541,0.0,0,0.0,0.4002423486240987,4,Stayed,Not Applicable,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6103-BOCOU,United States,California,San Francisco,94117,0,0,0,26,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,1,80.7,2193,No,0,0.2421052631578947,0.5554814320658217,Not Churned,9600-UDOPK,37,No,No,0,927,"38,756",Q3,0,0.352112676056338,0.4128825765153031,0.2588235294117647,Yes,No,No,Yes,0.6213930348258706,0.0,0,536.64,0.2264830682105171,3,Stayed,Not Applicable,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
5149-TGWDZ,United States,California,San Francisco,94118,0,0,0,21,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,1,104.55,2239.4,No,0,0.15789473684210525,0.3264398487880809,Not Churned,5149-TGWDZ,48,No,No,0,928,"38,955",Q3,0,0.2816901408450704,0.7263452690538108,0.3176470588235294,Yes,Yes,Yes,Yes,0.8587064676616915,0.0,0,762.51,0.2492519639604682,4,Stayed,Not Applicable,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
7471-WNSUF,United States,California,San Francisco,94121,1,1,0,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,24.15,1505.9,No,0,0.2,0.5554814320658217,Not Churned,4844-JJWUY,23,Yes,Yes,0,929,"42,476",Q3,1,0.8309859154929577,0.3284656931386278,0.0,No,No,No,No,0.0587064676616915,0.0,0,985.2,0.2065348829819083,3,Stayed,Not Applicable,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
8942-DBMHZ,United States,California,San Francisco,94122,1,0,0,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.45,255.35,No,0,0.7894736842105263,0.6404269513008671,Not Churned,4074-SJFFA,26,Yes,No,0,930,"55,504",Q3,0,0.1549295774647887,0.8223644728945789,0.0,No,No,No,No,0.0218905472636815,0.0,0,493.32,0.0608221455463213,5,Stayed,Not Applicable,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
4301-VVZKA,United States,California,San Francisco,94123,1,1,0,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,1,75.4,1189.4,No,0,0.4842105263157895,0.7625083388925951,Not Churned,3269-ATYWD,25,Yes,Yes,0,931,"22,920",Q3,1,0.2112676056338028,0.5167033406681336,0.5411764705882353,No,No,No,Yes,0.5686567164179105,0.0,0,413.28,0.1322397261075867,5,Stayed,Not Applicable,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
9199-PWQVC,United States,California,San Francisco,94124,0,1,0,63,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,1,79.7,4786.15,No,0,0.2631578947368421,0.4462975316877918,Not Churned,9199-PWQVC,38,No,Yes,0,932,"33,177",Q3,1,0.8732394366197184,0.9817963592718544,0.2823529411764706,No,No,Yes,No,0.6114427860696517,0.0,30,3092.04,0.6595453412700139,3,Stayed,Not Applicable,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
4824-GUCBY,United States,California,San Francisco,94127,0,0,0,22,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,0,81.7,1820.9,No,0,0.30526315789473685,0.8003113186568822,Not Churned,6416-TVAIH,77,No,No,0,933,"20,643",Q3,0,0.295774647887324,0.4686937387477495,0.2588235294117647,No,No,No,Yes,0.6313432835820896,29.88,0,515.46,0.1910958205315613,4,Stayed,Not Applicable,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
5393-HJZSM,United States,California,San Francisco,94129,0,1,1,32,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,0,76.3,2404.15,No,0,0.6842105263157894,0.7384923282188125,Not Churned,4910-GMJOT,54,No,Yes,1,934,"2,240",Q3,1,0.4366197183098592,0.6487297459491899,0.2235294117647058,Yes,Yes,Yes,Yes,0.5776119402985074,0.0,0,1037.76,0.286047476245988,3,Stayed,Not Applicable,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0862-PRCBS,United States,California,San Francisco,94132,0,1,1,68,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,1,103.75,7039.45,No,0,0.42105263157894735,0.47098065376917947,Not Churned,3066-RRJIO,32,No,Yes,3,937,"26,297",Q3,6,0.943661971830986,0.3218643728745749,0.6235294117647059,No,Yes,Yes,Yes,0.8507462686567163,0.0,0,1094.12,0.6783930061766285,3,Stayed,Not Applicable,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
8812-ZRHFP,United States,California,San Francisco,94133,0,1,1,30,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,0,86.45,2538.05,No,0,0.2,0.2045808316655548,Not Churned,8812-ZRHFP,53,No,Yes,3,938,"26,831",Q3,0,0.4084507042253521,0.9687937587517504,0.6823529411764706,Yes,No,Yes,Yes,0.6786069651741293,0.0,0,1452.9,0.3319615854851739,3,Stayed,Not Applicable,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
5146-CBVOE,United States,California,San Francisco,94134,0,0,0,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,0,75.1,1212.85,No,0,0.5684210526315789,0.7055814987769624,Not Churned,5146-CBVOE,44,No,No,0,939,"40,137",Q3,0,0.2112676056338028,0.7605521104220845,0.2941176470588235,No,No,No,Yes,0.5656716417910447,0.0,0,608.32,0.1505112067422759,5,Stayed,Not Applicable,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0454-OKRCT,United States,California,Palo Alto,94301,1,0,0,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,0,80.6,2651.1,No,0,0.7894736842105263,0.7869690905047808,Not Churned,0454-OKRCT,32,No,No,0,940,"16,198",Q3,0,0.4507042253521127,0.6971394278855771,0.3176470588235294,No,Yes,No,Yes,0.6203980099502486,0.0,0,1150.05,0.3160893395038293,4,Stayed,Not Applicable,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
5787-KXGIY,United States,California,Palo Alto,94303,1,1,0,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.3,1304.8,No,0,0.3894736842105263,0.4518567934178341,Not Churned,8610-WFCJF,54,No,Yes,0,941,"45,499",Q3,3,1.0,0.0522104420884176,0.0,No,No,No,No,0.0104477611940298,0.0,0,187.92,0.1230441930827782,3,Stayed,Not Applicable,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
4198-VFOEA,United States,California,Stanford,94305,0,0,0,12,No,No phone service,DSL,Yes,No,No,Yes,No,No,1,33.6,435.45,No,0,0.2631578947368421,0.21947965310206802,Not Churned,4198-VFOEA,58,No,No,0,943,"13,386",Q3,0,0.1549295774647887,0.0,0.2235294117647058,No,Yes,No,Yes,0.1527363184079602,0.0,0,0.0,0.0346287583688883,3,Stayed,Not Applicable,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
6630-UJZMY,United States,California,Palo Alto,94306,0,1,0,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,1,83.25,308.05,No,0,0.3368421052631579,0.7222592839670892,Not Churned,4905-JEFDW,73,No,Yes,0,944,"24,492",Q3,10,0.0422535211267605,0.2868573714742948,0.1647058823529411,No,No,No,Yes,0.6467661691542288,39.93,0,57.36,0.025432389082437,3,Stayed,Not Applicable,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
5709-LVOEQ,United States,California,San Mateo,94401,0,1,0,0,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,0,80.85, ,No,0,0.42105263157894735,0.010006671114076049,Not Churned,1567-DSCIC,40,No,Yes,0,945,"32,488",Q3,8,0.1267605633802817,0.6219243848769754,0.0588235294117647,Yes,No,Yes,Yes,0.6228855721393034,0.0,0,310.9,0.0918248734318003,3,Stayed,Not Applicable,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
2692-AQCPF,United States,California,San Mateo,94403,0,1,0,65,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,1,108.05,7118.9,No,0,0.6736842105263159,0.8992661774516344,Not Churned,7881-INRLC,32,No,Yes,0,947,"37,926",Q3,6,0.9014084507042254,0.8269653930786158,0.1764705882352941,Yes,Yes,Yes,Yes,0.8935323383084576,0.0,0,2687.1,0.8182519121122463,3,Stayed,Not Applicable,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
0347-UBKUZ,United States,California,San Mateo,94404,0,0,0,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.9,320.45,No,0,0.25263157894736843,0.30309094952190346,Not Churned,0347-UBKUZ,46,No,No,0,948,"31,882",Q3,0,0.1971830985915492,0.0548109621924384,0.0,No,No,No,No,0.0164179104477611,0.0,0,41.1,0.0284487848282067,4,Stayed,Not Applicable,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0835-DUUIQ,United States,California,Alameda,94501,0,0,0,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,21.05,531.55,No,0,0.6105263157894736,0.010451412052479403,Not Churned,0835-DUUIQ,55,No,No,0,949,"58,555",Q3,0,0.323943661971831,0.9463892778555713,0.0,No,No,No,No,0.0278606965174129,0.0,0,1135.44,0.1376177247327726,5,Stayed,Not Applicable,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0811-GSDTP,United States,California,Alameda,94502,0,0,1,13,No,No phone service,DSL,No,Yes,No,No,No,No,0,30.15,382.2,No,0,0.17894736842105263,0.34178341116299754,Not Churned,0811-GSDTP,50,No,No,2,950,"13,996",Q3,0,0.1690140845070422,0.0,0.2235294117647058,No,No,No,No,0.1184079601990049,0.0,10,0.0,0.0310119267635503,5,Stayed,Not Applicable,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7567-ECMCM,United States,California,Danville,94506,1,0,0,24,Yes,No,Fiber optic,No,No,No,No,No,Yes,1,79.85,2001,No,0,0.39999999999999997,0.6949077162552812,Not Churned,7567-ECMCM,23,Yes,No,0,951,"19,777",Q3,0,0.323943661971831,0.7061412282456491,0.4823529411764706,No,No,Yes,Yes,0.6129353233830845,0.0,0,847.2,0.236397786248179,4,Stayed,Not Applicable,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
6115-ZTBFQ,United States,California,Alamo,94507,0,1,0,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0,65.5,4919.7,No,0,0.21052631578947367,0.47053591283077606,Not Churned,6115-ZTBFQ,56,No,Yes,0,952,"15,187",Q3,6,1.0,0.0,0.0470588235294117,Yes,Yes,Yes,Yes,0.4701492537313433,0.0,0,0.0,0.4096293855651205,3,Stayed,Not Applicable,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
6353-BRMMA,United States,California,Angwin,94508,0,1,1,54,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,1,104.1,5645.8,No,0,0.5473684210526315,0.8432288192128083,Not Churned,0117-LFRMW,62,No,Yes,3,953,"3,641",Q3,3,0.7464788732394366,0.8471694338867775,0.8941176470588235,No,No,Yes,Yes,0.854228855721393,0.0,0,2286.9,0.6615950185566458,4,Stayed,Not Applicable,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
6231-WFGFH,United States,California,Benicia,94510,1,1,1,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.5,77.6,No,0,0.30526315789473685,0.6782299310651545,Not Churned,6231-WFGFH,39,No,Yes,2,955,"25,578",Q3,4,0.0422535211267605,0.0726145229045809,0.0,No,No,No,No,0.0223880597014925,0.0,0,14.52,0.0059173873848258,4,Stayed,Not Applicable,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
